Date,Open,High,Low,Close,Adj Close,Volume
1988-01-18,1961.699951,1977.449951,1845.989990,1903.510010,1903.510010,87790000
1988-01-25,1904.839966,1967.670044,1889.420044,1958.219971,1958.219971,104590000
1988-02-01,1972.810059,1985.410034,1902.849976,1910.479980,1910.479980,154390000
1988-02-08,1894.729980,1995.689941,1878.150024,1983.260010,1983.260010,93030000
1988-02-15,1981.930054,2026.189941,1969.829956,2014.589966,2014.589966,83160000
1988-02-22,2010.939941,2078.080078,1998.670044,2023.209961,2023.209961,113680000
1988-02-29,2029.670044,2094.500000,2017.239990,2057.860107,2057.860107,98650000
1988-03-07,2052.550049,2094.159912,1996.520020,2034.979980,2034.979980,87050000
1988-03-14,2033.979980,2110.909912,2023.040039,2087.370117,2087.370117,96880000
1988-03-21,2071.620117,2085.050049,1973.810059,1978.949951,1978.949951,91270000
1988-03-28,1962.369995,2018.569946,1951.260010,1988.060059,1988.060059,77930000
1988-04-04,1989.890015,2103.780029,1969.500000,2090.189941,2090.189941,104900000
1988-04-11,2097.310059,2121.350098,1969.989990,2013.930054,2013.930054,120810000
1988-04-18,2001.819946,2047.079956,1968.000000,2015.089966,2015.089966,100090000
1988-04-25,2023.540039,2066.639893,2011.599976,2032.329956,2032.329956,87790000
1988-05-02,2032.160034,2071.949951,1997.839966,2007.459961,2007.459961,111690000
1988-05-09,1998.180054,2020.229980,1950.270020,1990.550049,1990.550049,75040000
1988-05-16,1993.530029,2026.689941,1921.579956,1952.589966,1952.589966,90730000
1988-05-23,1954.079956,1984.579956,1927.219971,1956.439941,1956.439941,106590000
1988-05-30,1963.729980,2080.729980,1959.380005,2071.310059,2071.310059,99190000
1988-06-06,2070.770020,2123.580078,2042.849976,2101.709961,2101.709961,108720000
1988-06-13,2102.060059,2148.120117,2070.060059,2104.020020,2104.020020,125490000
1988-06-20,2087.659912,2169.100098,2072.550049,2142.959961,2142.959961,101980000
1988-06-27,2143.129883,2151.139893,2100.110107,2131.580078,2131.580078,86220000
1988-07-04,2123.219971,2169.449951,2099.399902,2106.149902,2106.149902,67730000
1988-07-11,2111.840088,2140.110107,2073.439941,2129.449951,2129.449951,84110000
1988-07-18,2118.419922,2132.469971,2050.320068,2060.989990,2060.989990,73750000
1988-07-25,2060.629883,2133.010010,2047.300049,2128.729980,2128.729980,78980000
1988-08-01,2126.239990,2151.850098,2105.439941,2119.129883,2119.129883,86490000
1988-08-08,2117.709961,2134.600098,2014.050049,2037.520020,2037.520020,95210000
1988-08-15,2030.199951,2048.889893,1993.780029,2016.000000,2016.000000,83060000
1988-08-22,2023.290039,2028.979980,1978.660034,2017.430054,2017.430054,68210000
1988-08-29,2023.109985,2064.719971,1988.439941,2054.590088,2054.590088,68170000
1988-09-05,2054.409912,2088.729980,2038.939941,2068.810059,2068.810059,57410000
1988-09-12,2071.300049,2113.260010,2055.300049,2098.149902,2098.149902,95480000
1988-09-19,2087.840088,2103.310059,2066.679932,2090.679932,2090.679932,72980000
1988-09-26,2087.300049,2140.290039,2069.879883,2112.909912,2112.909912,71690000
1988-10-03,2110.770020,2157.719971,2082.330078,2150.250000,2150.250000,93490000
1988-10-10,2148.649902,2167.850098,2113.439941,2133.179932,2133.179932,78930000
1988-10-17,2131.040039,2193.280029,2110.949951,2183.500000,2183.500000,108370000
1988-10-24,2181.010010,2195.060059,2120.899902,2149.889893,2149.889893,87720000
1988-10-31,2140.469971,2185.989990,2125.360107,2145.800049,2145.800049,97210000
1988-11-07,2135.840088,2146.870117,2063.479980,2067.030029,2067.030029,80670000
1988-11-14,2078.050049,2088.020020,2026.670044,2062.409912,2062.409912,83120000
1988-11-21,2058.679932,2103.489990,2036.810059,2074.679932,2074.679932,47750000
1988-11-28,2074.679932,2126.600098,2062.229980,2092.280029,2092.280029,70870000
1988-12-05,2095.129883,2167.500000,2092.639893,2143.489990,2143.489990,80720000
1988-12-12,2149.889893,2165.179932,2119.310059,2150.709961,2150.709961,77230000
1988-12-19,2144.290039,2192.679932,2141.070068,2168.929932,2168.929932,75560000
1988-12-26,2168.040039,2193.750000,2153.570068,2168.570068,2168.570068,40950000
1989-01-02,2163.209961,2213.750000,2127.139893,2194.290039,2194.290039,69830000
1989-01-09,2194.820068,2239.110107,2182.320068,2226.070068,2226.070068,83790000
1989-01-16,2223.389893,2254.639893,2202.500000,2235.360107,2235.360107,91900000
1989-01-23,2238.929932,2349.639893,2214.290039,2322.860107,2322.860107,137240000
1989-01-30,2320.709961,2355.000000,2302.679932,2331.250000,2331.250000,125560000
1989-02-06,2326.610107,2369.290039,2278.929932,2286.070068,2286.070068,124240000
1989-02-13,2275.709961,2339.110107,2266.070068,2324.820068,2324.820068,97590000
1989-02-20,2330.000000,2340.889893,2242.679932,2245.540039,2245.540039,70850000
1989-02-27,2244.110107,2281.790039,2232.139893,2274.290039,2274.290039,85700000
1989-03-06,2283.040039,2316.790039,2261.610107,2282.139893,2282.139893,86260000
1989-03-13,2287.679932,2351.070068,2267.860107,2292.139893,2292.139893,118230000
1989-03-20,2280.000000,2286.250000,2235.889893,2243.040039,2243.040039,70720000
1989-03-27,2240.540039,2303.340088,2234.459961,2293.620117,2293.620117,78110000
1989-04-03,2296.189941,2317.449951,2282.070068,2304.800049,2304.800049,77430000
1989-04-10,2304.800049,2342.929932,2289.590088,2337.060059,2337.060059,81870000
1989-04-17,2332.110107,2412.570068,2324.229980,2409.459961,2409.459961,109320000
1989-04-24,2396.629883,2433.100098,2373.899902,2418.800049,2418.800049,100640000
1989-05-01,2402.489990,2434.379883,2371.879883,2381.959961,2381.959961,91980000
1989-05-08,2376.280029,2447.949951,2356.300049,2439.699951,2439.699951,93720000
1989-05-15,2445.750000,2509.340088,2432.370117,2501.100098,2501.100098,144030000
1989-05-22,2511.729980,2521.629883,2458.030029,2493.770020,2493.770020,104210000
1989-05-29,2503.489990,2530.879883,2459.739990,2517.830078,2517.830078,145710000
1989-06-05,2520.219971,2534.379883,2471.320068,2513.419922,2513.419922,107040000
1989-06-12,2505.780029,2528.169922,2460.820068,2486.379883,2486.379883,111160000
1989-06-19,2480.080078,2536.040039,2450.870117,2531.870117,2531.870117,93850000
1989-06-26,2524.280029,2544.949951,2412.939941,2440.060059,2440.060059,96640000
1989-07-03,2448.790039,2503.219971,2431.530029,2487.860107,2487.860107,52170000
1989-07-10,2492.790039,2563.159912,2482.739990,2554.820068,2554.820068,82860000
1989-07-17,2543.429932,2616.459961,2531.679932,2607.360107,2607.360107,102080000
1989-07-24,2594.080078,2656.679932,2563.729980,2635.239990,2635.239990,107460000
1989-07-31,2631.070068,2687.030029,2426.330078,2653.449951,2653.449951,112080000
1989-08-07,2655.540039,2747.530029,2643.590088,2683.989990,2683.989990,120120000
1989-08-14,2671.469971,2712.250000,2654.969971,2687.969971,2687.969971,87750000
1989-08-21,2680.000000,2758.729980,2619.709961,2732.360107,2732.360107,98790000
1989-08-28,2720.600098,2766.909912,2704.979980,2752.090088,2752.090088,95580000
1989-09-04,2748.479980,2768.239990,2679.330078,2709.540039,2709.540039,82880000
1989-09-11,2701.750000,2726.060059,2643.050049,2674.580078,2674.580078,107180000
1989-09-18,2671.729980,2709.350098,2662.610107,2681.610107,2681.610107,66390000
1989-09-25,2674.389893,2721.120117,2636.780029,2692.820068,2692.820068,92290000
1989-10-02,2692.820068,2808.129883,2677.050049,2785.520020,2785.520020,120620000
1989-10-09,2784.949951,2809.080078,2545.489990,2569.260010,2569.260010,100090000
1989-10-16,2523.770020,2707.580078,2496.929932,2689.139893,2689.139893,172180000
1989-10-23,2681.959961,2704.709961,2570.280029,2596.719971,2596.719971,116120000
1989-10-30,2603.070068,2665.780029,2588.110107,2629.510010,2629.510010,92580000
1989-11-06,2615.780029,2644.260010,2563.110107,2625.610107,2625.610107,86110000
1989-11-13,2627.459961,2665.370117,2597.129883,2652.659912,2652.659912,88560000
1989-11-20,2651.449951,2686.010010,2614.969971,2675.550049,2675.550049,54580000
1989-11-27,2678.750000,2763.870117,2663.399902,2747.649902,2747.649902,108600000
1989-12-04,2751.489990,2773.889893,2702.000000,2731.439941,2731.439941,84210000
1989-12-11,2725.469971,2784.770020,2703.919922,2739.550049,2739.550049,111910000
1989-12-18,2734.209961,2755.550049,2658.699951,2711.389893,2711.389893,95750000
1989-12-25,2711.179932,2763.010010,2694.750000,2753.199951,2753.199951,46790000
1990-01-01,2748.719971,2834.040039,2732.510010,2773.250000,2773.250000,88960000
1990-01-08,2761.729980,2810.790039,2675.979980,2689.209961,2689.209961,92330000
1990-01-15,2682.379883,2711.389893,2625.850098,2677.899902,2677.899902,111050000
1990-01-22,2672.750000,2683.330078,2516.889893,2559.229980,2559.229980,118540000
1990-01-29,2563.290039,2623.649902,2513.060059,2602.699951,2602.699951,102460000
1990-02-05,2599.320068,2674.320068,2579.280029,2648.199951,2648.199951,86820000
1990-02-12,2642.790039,2669.370117,2592.570068,2635.590088,2635.590088,87380000
1990-02-19,2608.780029,2622.300049,2540.989990,2564.189941,2564.189941,78940000
1990-02-26,2565.770020,2669.820068,2560.129883,2660.360107,2660.360107,105810000
1990-03-05,2654.729980,2705.629883,2636.709961,2683.330078,2683.330078,108220000
1990-03-12,2672.520020,2745.500000,2657.879883,2741.219971,2741.219971,106900000
1990-03-19,2721.169922,2775.000000,2674.320068,2704.280029,2704.280029,95360000
1990-03-26,2717.570068,2755.629883,2691.889893,2707.209961,2707.209961,74350000
1990-04-02,2684.010010,2755.860107,2668.689941,2717.120117,2717.120117,81170000
1990-04-09,2712.389893,2763.959961,2701.350098,2751.800049,2751.800049,52380000
1990-04-16,2775.449951,2793.469971,2668.469971,2695.949951,2695.949951,95920000
1990-04-23,2683.780029,2691.889893,2639.189941,2645.050049,2645.050049,78510000
1990-04-30,2638.290039,2718.919922,2627.699951,2710.360107,2710.360107,80070000
1990-05-07,2709.229980,2810.360107,2698.870117,2801.580078,2801.580078,98180000
1990-05-14,2803.010010,2857.870117,2793.750000,2819.909912,2819.909912,112980000
1990-05-21,2811.800049,2878.080078,2802.080078,2820.919922,2820.919922,101500000
1990-05-28,2816.649902,2919.899902,2812.620117,2900.969971,2900.969971,82760000
1990-06-04,2903.389893,2956.550049,2850.729980,2862.379883,2862.379883,105660000
1990-06-11,2857.179932,2956.929932,2852.969971,2935.889893,2935.889893,113070000
1990-06-18,2925.489990,2931.929932,2848.020020,2857.179932,2857.179932,96940000
1990-06-25,2872.030029,2901.979980,2821.530029,2880.689941,2880.689941,93050000
1990-07-02,2883.169922,2925.739990,2863.610107,2904.949951,2904.949951,57750000
1990-07-09,2908.909912,3012.379883,2882.179932,2980.199951,2980.199951,103160000
1990-07-16,2989.110107,3024.260010,2948.270020,2961.139893,2961.139893,108300000
1990-07-23,2947.030029,2961.389893,2833.169922,2898.510010,2898.510010,112310000
1990-07-30,2876.729980,2940.100098,2722.030029,2809.649902,2809.649902,155360000
1990-08-06,2711.629883,2774.260010,2676.239990,2716.580078,2716.580078,144900000
1990-08-13,2699.500000,2778.709961,2598.020020,2644.800049,2644.800049,111800000
1990-08-20,2647.270020,2679.209961,2459.409912,2532.919922,2532.919922,135650000
1990-08-27,2621.290039,2651.239990,2569.310059,2614.360107,2614.360107,84530000
1990-09-03,2590.840088,2643.070068,2573.020020,2619.550049,2619.550049,63100000
1990-09-10,2650.000000,2665.350098,2545.540039,2564.110107,2564.110107,74790000
1990-09-17,2550.489990,2594.550049,2479.949951,2512.379883,2512.379883,111430000
1990-09-24,2491.830078,2501.239990,2367.820068,2452.479980,2452.479980,113580000
1990-10-01,2474.250000,2565.350098,2446.530029,2510.639893,2510.639893,109120000
1990-10-08,2530.689941,2548.020020,2344.310059,2398.020020,2398.020020,101480000
1990-10-15,2413.860107,2536.879883,2354.949951,2520.790039,2520.790039,125200000
1990-10-22,2498.270020,2535.399902,2429.209961,2436.139893,2436.139893,91440000
1990-10-29,2437.129883,2501.729980,2400.500000,2490.840088,2490.840088,94570000
1990-11-05,2487.870117,2519.060059,2415.840088,2488.610107,2488.610107,86300000
1990-11-12,2498.270020,2581.189941,2490.100098,2550.250000,2550.250000,99820000
1990-11-19,2563.360107,2580.689941,2502.719971,2527.229980,2527.229980,63280000
1990-11-26,2511.879883,2577.229980,2489.850098,2559.649902,2559.649902,95070000
1990-12-03,2572.270020,2656.439941,2534.649902,2590.100098,2590.100098,124380000
1990-12-10,2577.229980,2640.590088,2565.590088,2593.810059,2593.810059,83820000
1990-12-17,2580.449951,2662.620117,2563.610107,2633.659912,2633.659912,107610000
1990-12-24,2629.449951,2653.959961,2607.919922,2629.209961,2629.209961,34270000
1990-12-31,2627.969971,2651.729980,2540.840088,2566.090088,2566.090088,60930000
1991-01-07,2542.820068,2563.370117,2456.189941,2501.489990,2501.489990,89580000
1991-01-14,2464.600098,2663.370117,2447.030029,2646.780029,2646.780029,130840000
1991-01-21,2618.810059,2679.459961,2584.649902,2659.409912,2659.409912,98280000
1991-01-28,2657.419922,2764.600098,2627.229980,2730.689941,2730.689941,124390000
1991-02-04,2732.669922,2875.500000,2714.850098,2830.689941,2830.689941,149790000
1991-02-11,2833.659912,2947.280029,2822.520020,2934.649902,2934.649902,165810000
1991-02-18,2924.750000,2955.199951,2860.399902,2889.360107,2889.360107,92840000
1991-02-25,2925.489990,2935.889893,2839.850098,2909.899902,2909.899902,126020000
1991-03-04,2924.500000,3017.820068,2897.030029,2955.199951,2955.199951,127560000
1991-03-11,2952.969971,3000.000000,2906.679932,2948.270020,2948.270020,117230000
1991-03-18,2927.719971,2960.639893,2829.209961,2858.909912,2858.909912,109200000
1991-03-25,2860.149902,2956.929932,2837.870117,2913.860107,2913.860107,85610000
1991-04-01,2901.979980,2970.540039,2868.320068,2896.780029,2896.780029,100270000
1991-04-08,2902.469971,2946.530029,2848.510010,2920.790039,2920.790039,94970000
1991-04-15,2926.229980,3030.449951,2896.290039,2965.590088,2965.590088,129460000
1991-04-22,2948.270020,2965.100098,2888.610107,2912.379883,2912.379883,94700000
1991-04-29,2914.850098,2966.340088,2859.409912,2938.860107,2938.860107,99560000
1991-05-06,2931.350098,2986.139893,2898.699951,2920.169922,2920.169922,95110000
1991-05-13,2930.010010,2945.439941,2834.530029,2886.629883,2886.629883,93410000
1991-05-20,2895.699951,2935.379883,2872.760010,2913.909912,2913.909912,79280000
1991-05-27,2924.419922,3044.500000,2903.850098,3027.500000,3027.500000,102400000
1991-06-03,3023.030029,3057.469971,2954.610107,2976.739990,2976.739990,93700000
1991-06-10,2975.629883,3014.979980,2928.889893,3000.449951,3000.449951,85920000
1991-06-17,3000.669922,3022.139893,2927.330078,2965.560059,2965.560059,109410000
1991-06-24,2948.120117,2957.290039,2879.250000,2906.750000,2906.750000,95130000
1991-07-01,2925.540039,2987.030029,2911.669922,2932.469971,2932.469971,61380000
1991-07-08,2909.209961,3003.350098,2897.360107,2980.770020,2980.770020,81550000
1991-07-15,2980.989990,3036.229980,2961.540039,3016.320068,3016.320068,93640000
1991-07-22,3014.310059,3038.239990,2947.229980,2972.500000,2972.500000,81850000
1991-07-29,2971.600098,3042.260010,2957.070068,3006.260010,3006.260010,85490000
1991-08-05,3007.830078,3050.540039,2970.479980,2996.199951,2996.199951,91200000
1991-08-12,2989.270020,3041.139893,2945.889893,2968.020020,2968.020020,104620000
1991-08-19,2851.959961,3065.969971,2836.310059,3040.250000,3040.250000,127820000
1991-08-26,3039.800049,3068.649902,3007.830078,3043.600098,3043.600098,65500000
1991-09-02,3042.040039,3066.639893,2987.479980,3011.629883,3011.629883,82300000
1991-09-09,3004.469971,3025.489990,2963.100098,2985.689941,2985.689941,87840000
1991-09-16,2985.459961,3050.760010,2973.610107,3019.229980,3019.229980,108370000
1991-09-23,3015.879883,3048.520020,2989.489990,3006.040039,3006.040039,78610000
1991-09-30,3003.800049,3043.600098,2956.169922,2961.760010,2961.760010,90590000
1991-10-07,2957.060059,3000.889893,2925.540039,2983.679932,2983.679932,102930000
1991-10-14,2983.489990,3089.449951,2975.850098,3077.149902,3077.149902,108940000
1991-10-21,3077.370117,3085.199951,2983.010010,3004.919922,3004.919922,96180000
1991-10-28,3016.770020,3091.909912,3001.570068,3056.350098,3056.350098,92290000
1991-11-04,3041.139893,3080.949951,3010.510010,3045.620117,3045.620117,79190000
1991-11-11,3042.040039,3084.969971,2936.050049,2943.199951,2943.199951,98990000
1991-11-18,2957.199951,2990.610107,2880.810059,2902.729980,2902.729980,120420000
1991-11-25,2895.570068,2942.310059,2861.139893,2894.679932,2894.679932,66150000
1991-12-02,2866.280029,2958.179932,2854.649902,2886.399902,2886.399902,100300000
1991-12-09,2892.889893,2936.719971,2832.290039,2914.360107,2914.360107,97010000
1991-12-16,2916.590088,2965.790039,2870.300049,2934.479980,2934.479980,115270000
1991-12-23,2929.790039,3121.649902,2919.050049,3101.520020,3101.520020,87910000
1991-12-30,3102.639893,3210.639893,3090.790039,3201.500000,3201.500000,101850000
1992-01-06,3201.500000,3229.199951,3184.479980,3199.500000,3199.500000,135090000
1992-01-13,3199.500000,3279.959961,3179.110107,3265.000000,3265.000000,150960000
1992-01-20,3265.000000,3269.899902,3215.340088,3232.800049,3232.800049,108680000
1992-01-27,3232.800049,3299.189941,3216.010010,3223.399902,3223.399902,119260000
1992-02-03,3223.399902,3282.199951,3207.959961,3225.399902,3225.399902,112340000
1992-02-10,3225.399902,3286.000000,3221.820068,3246.000000,3246.000000,104540000
1992-02-17,3246.000000,3286.669922,3215.340088,3280.199951,3280.199951,97580000
1992-02-24,3280.199951,3293.379883,3240.379883,3267.699951,3267.699951,96690000
1992-03-02,3267.699951,3299.639893,3213.770020,3221.600098,3221.600098,96220000
1992-03-09,3221.600098,3248.209961,3188.280029,3235.899902,3235.899902,89380000
1992-03-16,3235.899902,3277.280029,3208.409912,3276.399902,3276.399902,96770000
1992-03-23,3275.899902,3284.439941,3226.520020,3231.399902,3231.399902,92290000
1992-03-30,3231.399902,3260.729980,3211.310059,3249.100098,3249.100098,86760000
1992-04-06,3249.300049,3279.290039,3161.229980,3255.399902,3255.399902,115450000
1992-04-13,3255.399902,3366.500000,3248.429932,3366.500000,3366.500000,92570000
1992-04-20,3365.600098,3365.610107,3315.520020,3324.500000,3324.500000,106560000
1992-04-27,3324.000000,3362.030029,3283.989990,3336.100098,3336.100098,104090000
1992-05-04,3336.100098,3387.520020,3335.870117,3369.399902,3369.399902,86830000
1992-05-11,3369.399902,3440.669922,3346.000000,3353.100098,3353.100098,87560000
1992-05-18,3353.100098,3440.189941,3353.090088,3386.800049,3386.800049,107020000
1992-05-25,3386.800049,3420.209961,3356.439941,3396.899902,3396.899902,87450000
1992-06-01,3396.899902,3422.280029,3373.030029,3398.699951,3398.699951,114450000
1992-06-08,3398.699951,3405.429932,3323.780029,3354.399902,3354.399902,99340000
1992-06-15,3354.399902,3367.199951,3269.030029,3285.399902,3285.399902,116900000
1992-06-22,3285.399902,3304.080078,3254.050049,3282.399902,3282.399902,108910000
1992-06-29,3282.699951,3373.889893,3282.679932,3330.300049,3330.300049,84440000
1992-07-06,3330.300049,3352.709961,3273.560059,3330.600098,3330.600098,111100000
1992-07-13,3330.600098,3364.330078,3317.050049,3331.600098,3331.600098,98220000
1992-07-20,3331.100098,3331.100098,3266.530029,3285.699951,3285.699951,91040000
1992-07-27,3285.699951,3402.959961,3282.199951,3393.800049,3393.800049,100730000
1992-08-03,3393.800049,3399.989990,3331.370117,3332.199951,3332.199951,95800000
1992-08-10,3332.199951,3342.179932,3306.790039,3328.899902,3328.899902,84360000
1992-08-17,3328.899902,3338.929932,3254.100098,3254.100098,3254.100098,77510000
1992-08-24,3254.100098,3273.020020,3207.100098,3267.600098,3267.600098,92910000
1992-08-31,3267.600098,3313.540039,3254.100098,3281.899902,3281.899902,83620000
1992-09-07,3281.899902,3317.320068,3257.620117,3305.699951,3305.699951,74100000
1992-09-14,3306.800049,3376.489990,3306.790039,3327.100098,3327.100098,122930000
1992-09-21,3327.100098,3327.840088,3244.840088,3250.300049,3250.300049,109130000
1992-09-28,3250.300049,3280.850098,3198.719971,3200.600098,3200.600098,101280000
1992-10-05,3200.600098,3200.610107,3095.790039,3136.600098,3136.600098,118910000
1992-10-12,3136.600098,3217.090088,3136.310059,3174.399902,3174.399902,126470000
1992-10-19,3174.399902,3215.199951,3169.000000,3207.600098,3207.600098,126940000
1992-10-26,3207.600098,3254.909912,3205.199951,3226.300049,3226.300049,116750000
1992-11-02,3226.300049,3268.149902,3215.199951,3240.100098,3240.100098,120400000
1992-11-09,3240.100098,3259.780029,3219.250000,3233.000000,3233.000000,106170000
1992-11-16,3233.000000,3233.030029,3184.669922,3227.399902,3227.399902,115470000
1992-11-23,3227.399902,3296.250000,3214.659912,3282.199951,3282.199951,87240000
1992-11-30,3282.699951,3308.409912,3268.959961,3288.699951,3288.699951,120780000
1992-12-07,3289.000000,3335.689941,3288.949951,3304.100098,3304.100098,105170000
1992-12-14,3304.100098,3317.050049,3248.159912,3313.300049,3313.300049,154010000
1992-12-21,3313.300049,3332.719971,3301.649902,3326.199951,3326.199951,84560000
1992-12-28,3326.199951,3352.709961,3301.110107,3301.110107,3301.110107,69190000
1993-01-04,3301.100098,3320.830078,3231.949951,3251.699951,3251.699951,152760000
1993-01-11,3251.699951,3285.169922,3240.060059,3271.100098,3271.100098,158530000
1993-01-18,3271.100098,3283.280029,3231.949951,3256.800049,3256.800049,143190000
1993-01-25,3257.899902,3320.020020,3257.889893,3310.000000,3310.000000,165530000
1993-02-01,3310.000000,3443.219971,3309.489990,3442.100098,3442.100098,165460000
1993-02-08,3442.100098,3456.729980,3392.429932,3392.429932,3392.429932,131880000
1993-02-15,3392.199951,3392.199951,3266.800049,3322.179932,3322.179932,134450000
1993-02-22,3322.199951,3378.110107,3316.780029,3370.810059,3370.810059,145720000
1993-03-01,3370.800049,3433.219971,3343.260010,3404.580078,3404.580078,121510000
1993-03-08,3404.600098,3482.120117,3391.889893,3427.820068,3427.820068,139180000
1993-03-15,3427.800049,3477.530029,3422.959961,3471.580078,3471.580078,113450000
1993-03-22,3470.800049,3472.669922,3430.250000,3439.979980,3439.979980,140990000
1993-03-29,3440.300049,3478.340088,3365.409912,3370.810059,3370.810059,145370000
1993-04-05,3370.800049,3408.100098,3363.790039,3396.479980,3396.479980,139240000
1993-04-12,3396.500000,3478.610107,3395.669922,3478.610107,3478.610107,138960000
1993-04-19,3478.600098,3481.580078,3403.500000,3413.770020,3413.770020,146810000
1993-04-26,3413.800049,3446.189941,3383.239990,3427.550049,3427.550049,146580000
1993-05-03,3439.399902,3459.429932,3427.229980,3437.189941,3437.189941,120470000
1993-05-10,3437.199951,3483.139893,3435.260010,3443.010010,3443.010010,119780000
1993-05-17,3437.500000,3524.110107,3415.330078,3492.830078,3492.830078,128140000
1993-05-24,3492.800049,3565.070068,3485.629883,3527.429932,3527.429932,104270000
1993-05-31,3527.399902,3569.780029,3527.399902,3545.139893,3545.139893,75290000
1993-06-07,3545.100098,3550.120117,3483.969971,3505.010010,3505.010010,98160000
1993-06-14,3505.000000,3528.300049,3475.939941,3494.770020,3494.770020,114760000
1993-06-21,3494.800049,3511.929932,3462.659912,3490.889893,3490.889893,108430000
1993-06-28,3491.199951,3531.580078,3480.929932,3483.969971,3483.969971,106340000
1993-07-05,3484.000000,3527.979980,3449.899902,3521.060059,3521.060059,97270000
1993-07-12,3521.100098,3550.929932,3509.850098,3528.290039,3528.290039,113100000
1993-07-19,3528.300049,3556.520020,3511.530029,3546.739990,3546.739990,113790000
1993-07-26,3546.699951,3583.500000,3530.810059,3539.469971,3539.469971,134980000
1993-08-02,3539.500000,3566.020020,3536.959961,3560.429932,3560.429932,107480000
1993-08-09,3560.399902,3595.080078,3552.330078,3569.649902,3569.649902,107610000
1993-08-16,3569.699951,3617.719971,3564.340088,3615.479980,3615.479980,152290000
1993-08-23,3614.600098,3663.830078,3595.639893,3640.629883,3640.629883,121780000
1993-08-30,3640.600098,3655.719971,3616.600098,3633.929932,3633.929932,100900000
1993-09-06,3633.899902,3636.439941,3573.570068,3621.629883,3621.629883,82660000
1993-09-13,3621.899902,3639.239990,3586.139893,3613.250000,3613.250000,135510000
1993-09-20,3613.300049,3621.350098,3507.060059,3543.110107,3543.110107,123080000
1993-09-27,3543.100098,3587.260010,3542.830078,3581.110107,3581.110107,107240000
1993-10-04,3581.100098,3605.979980,3557.360107,3584.739990,3584.739990,100970000
1993-10-11,3584.699951,3642.310059,3583.629883,3629.729980,3629.729980,139980000
1993-10-18,3629.699951,3676.959961,3620.229980,3649.300049,3649.300049,124750000
1993-10-25,3649.300049,3708.820068,3644.820068,3680.590088,3680.590088,139280000
1993-11-01,3680.600098,3703.229980,3600.669922,3643.429932,3643.429932,141750000
1993-11-08,3643.399902,3691.209961,3631.969971,3684.500000,3684.500000,139930000
1993-11-15,3684.500000,3717.760010,3657.120117,3694.010010,3694.010010,156630000
1993-11-22,3693.169922,3697.919922,3650.689941,3683.949951,3683.949951,89580000
1993-11-29,3684.000000,3711.610107,3673.610107,3704.070068,3704.070068,115970000
1993-12-06,3704.100098,3748.780029,3702.110107,3740.669922,3740.669922,122160000
1993-12-13,3740.699951,3770.020020,3713.850098,3751.570068,3751.570068,153430000
1993-12-20,3751.600098,3774.209961,3736.760010,3757.719971,3757.719971,90470000
1993-12-27,3757.699951,3799.919922,3754.090088,3754.090088,3754.090088,84010000
1994-01-03,3754.100098,3826.389893,3742.810059,3820.770020,3820.770020,164940000
1994-01-10,3820.800049,3873.669922,3813.449951,3867.199951,3867.199951,144430000
1994-01-17,3867.199951,3914.479980,3856.219971,3914.479980,3914.479980,134570000
1994-01-24,3914.500000,3953.310059,3887.179932,3945.429932,3945.429932,149140000
1994-01-31,3945.429932,3985.959961,3870.010010,3871.419922,3871.419922,136160000
1994-02-07,3871.399902,3938.399902,3859.040039,3894.780029,3894.780029,147720000
1994-02-14,3894.800049,3958.100098,3880.139893,3887.459961,3887.459961,131470000
1994-02-21,3887.500000,3914.479980,3826.389893,3838.780029,3838.780029,95460000
1994-02-28,3838.800049,3852.280029,3632.020020,3832.300049,3832.300049,145860000
1994-03-07,3832.300049,3862.699951,3814.860107,3862.699951,3862.699951,121680000
1994-03-14,3862.699951,3895.649902,3836.629883,3895.649902,3895.649902,160710000
1994-03-21,3895.699951,3895.939941,3774.729980,3774.729980,3774.729980,117480000
1994-03-28,3774.699951,3779.050049,3559.090088,3635.959961,3635.959961,145960000
1994-04-04,3634.500000,3701.030029,3552.469971,3674.260010,3674.260010,172630000
1994-04-11,3674.300049,3704.000000,3631.129883,3661.469971,3661.469971,126320000
1994-04-18,3661.500000,3668.010010,3570.149902,3648.679932,3648.679932,166580000
1994-04-25,3648.699951,3710.840088,3648.679932,3681.689941,3681.689941,101150000
1994-05-02,3681.699951,3715.600098,3641.540039,3669.500000,3669.500000,119910000
1994-05-09,3669.500000,3669.790039,3623.100098,3659.679932,3659.679932,128510000
1994-05-16,3659.699951,3768.800049,3647.550049,3766.350098,3766.350098,142790000
1994-05-23,3765.699951,3772.790039,3721.229980,3757.139893,3757.139893,122630000
1994-05-30,3757.100098,3775.600098,3732.209961,3772.219971,3772.219971,93140000
1994-06-06,3772.199951,3793.439941,3730.979980,3773.449951,3773.449951,108410000
1994-06-13,3773.500000,3823.389893,3759.969971,3776.780029,3776.780029,149780000
1994-06-20,3776.100098,3776.139893,3629.020020,3636.939941,3636.939941,125480000
1994-06-27,3636.899902,3700.070068,3610.399902,3646.649902,3646.649902,118690000
1994-07-04,3646.600098,3709.459961,3636.290039,3709.139893,3709.139893,82410000
1994-07-11,3709.100098,3753.810059,3672.229980,3753.810059,3753.810059,120940000
1994-07-18,3753.800049,3762.560059,3714.639893,3735.040039,3735.040039,114360000
